product_id;user_id;id;rating
128;36596;1501;2
128;64558;1502;4
30;52608;1503;3
64;10701;1504;4
74;38983;1505;3
154;46060;1506;3
62;55861;1507;4
249;50667;1508;3
64;97231;1509;3
166;46060;1510;5
59;45586;1511;2
32;52608;1512;5
67;10701;1513;2
252;50667;1514;3
137;64558;1515;5
128;50808;1516;4
180;46060;1517;4
137;36596;1518;4
255;50667;1519;2
32;45586;1520;3
74;10701;1521;2
59;29216;1522;1
137;50808;1523;4
144;36596;1524;4
182;46060;1525;5
81;10701;1526;5
59;52608;1527;4
146;36596;1528;1
67;97231;1529;2
30;45586;1530;3
144;64558;1531;5
264;50667;1532;1
84;10701;1533;4
64;55861;1534;5
144;50808;1535;4
81;38983;1536;3
188;46060;1537;4
154;36596;1538;4
62;52608;1539;3
146;64558;1540;1
5;45586;1541;2
62;29216;1542;3
87;10701;1543;2
276;50667;1544;3
196;46060;1545;4
4;57539;1546;3
166;36596;1547;4
294;50667;1548;4
67;55861;1549;3
4;45586;1550;3
146;50808;1551;1
64;52608;1552;5
219;46060;1553;3
5;57539;1554;3
4;79149;1555;5
180;36596;1556;3
84;38983;1557;3
97;10701;1558;2
295;50667;1559;1
154;50808;1560;3
74;97231;1561;2
154;64558;1562;4
74;55861;1563;3
229;46060;1564;2
4;35753;1565;5
4;26957;1566;4
67;52608;1567;3
30;57539;1568;5
111;10701;1569;2
298;50667;1570;1
241;46060;1571;1
64;29216;1572;4
81;97231;1573;1
32;57539;1574;3
87;38983;1575;3
120;10701;1576;3
166;64558;1577;4
74;52608;1578;1
298;45586;1579;2
59;57539;1580;2
249;46060;1581;1
182;36596;1582;4
97;38983;1583;2
67;29216;1584;1
126;10701;1585;5
4;82142;1586;2
252;46060;1587;3
84;97231;1588;1
62;57539;1589;1
120;50808;1590;2
295;45586;1591;1
81;52608;1592;3
128;10701;1593;4
5;79149;1594;2
74;29216;1595;3
255;46060;1596;4
64;57539;1597;3
180;64558;1598;2
5;82142;1599;3
188;36596;1600;1
4;77470;1601;1
81;55861;1602;4
84;52608;1603;5
137;10701;1604;5
294;45586;1605;3
111;38983;1606;3
182;64558;1607;4
4;60474;1608;3
67;57539;1609;5
264;46060;1610;5
196;36596;1611;1
81;29216;1612;5
166;50808;1613;5
30;82142;1614;3
276;46060;1615;4
74;57539;1616;2
87;52608;1617;3
84;55861;1618;3
5;77470;1619;2
294;46060;1620;3
219;36596;1621;4
188;64558;1622;5
30;79149;1623;4
180;50808;1624;3
81;57539;1625;5
5;35753;1626;3
84;29216;1627;5
97;52608;1628;4
4;61801;1629;2
84;57539;1630;5
196;64558;1631;5
87;97231;1632;4
229;36596;1633;5
32;82142;1634;4
182;50808;1635;4
87;55861;1636;2
276;45586;1637;1
87;57539;1638;5
5;60474;1639;3
295;46060;1640;2
87;29216;1641;3
241;36596;1642;4
188;50808;1643;4
219;64558;1644;1
30;77470;1645;4
144;10701;1646;4
97;55861;1647;2
97;57539;1648;5
5;61801;1649;4
126;38983;1650;4
32;79149;1651;1
111;52608;1652;5
5;26957;1653;4
264;45586;1654;1
4;84234;1655;2
111;57539;1656;5
97;97231;1657;4
196;50808;1658;4
249;36596;1659;5
128;38983;1660;5
298;46060;1661;3
111;55861;1662;3
229;64558;1663;5
146;10701;1664;2
219;50808;1665;2
120;57539;1666;1
120;52608;1667;2
252;36596;1668;4
252;45586;1669;2
59;79149;1670;1
59;82142;1671;3
126;57539;1672;5
229;50808;1673;5
241;64558;1674;5
30;61801;1675;3
255;36596;1676;5
154;10701;1677;2
137;38983;1678;4
128;57539;1679;5
97;29216;1680;3
111;97231;1681;4
62;82142;1682;3
30;60474;1683;4
249;64558;1684;5
4;13384;1685;1
249;45586;1686;1
5;84234;1687;5
126;52608;1688;2
62;79149;1689;4
252;64558;1690;5
137;57539;1691;5
64;82142;1692;2
241;50808;1693;4
32;61801;1694;5
5;13384;1695;2
255;64558;1696;5
120;55861;1697;2
67;82142;1698;2
166;10701;1699;3
128;52608;1700;5
30;35753;1701;3
264;36596;1702;3
111;29216;1703;4
241;45586;1704;3
59;77470;1705;5
264;64558;1706;1
64;79149;1707;1
32;60474;1708;5
30;13384;1709;1
180;10701;1710;4
74;82142;1711;3
120;97231;1712;3
126;55861;1713;5
144;38983;1714;3
249;50808;1715;5
249;50808;1716;4
229;45586;1717;3
120;29216;1718;4
30;84234;1719;4
67;79149;1720;1
144;57539;1721;5
252;50808;1722;5
81;82142;1723;4
32;13384;1724;2
182;10701;1725;5
32;35753;1726;1
137;52608;1727;5
32;84234;1728;5
128;55861;1729;3
84;46060;1730;4
146;38983;1731;2
62;77470;1732;2
255;50808;1733;4
59;60474;1734;5
146;57539;1735;5
188;10701;1736;3
84;82142;1737;3
59;61801;1738;5
219;45586;1739;2
74;79149;1740;2
154;38983;1741;2
59;35753;1742;1
154;57539;1743;5
59;13384;1744;5
196;10701;1745;3
126;97231;1746;1
64;77470;1747;3
87;82142;1748;3
264;50808;1749;4
146;52608;1750;3
166;57539;1751;5
166;38983;1752;5
219;10701;1753;2
81;79149;1754;5
276;36596;1755;4
97;82142;1756;3
62;61801;1757;5
196;45586;1758;3
30;26957;1759;3
67;77470;1760;3
276;50808;1761;3
154;52608;1762;1
180;57539;1763;2
294;36596;1764;5
137;55861;1765;5
128;97231;1766;5
180;38983;1767;3
74;77470;1768;1
111;82142;1769;2
229;10701;1770;3
294;64558;1771;4
182;57539;1772;5
62;13384;1773;2
62;60474;1774;2
294;50808;1775;4
4;21248;1776;4
126;29216;1777;3
166;52608;1778;4
59;84234;1779;4
64;61801;1780;5
62;35753;1781;4
295;36596;1782;3
188;57539;1783;5
295;50808;1784;2
84;79149;1785;4
120;82142;1786;2
62;84234;1787;1
188;45586;1788;2
188;38983;1789;2
196;57539;1790;5
64;13384;1791;5
180;52608;1792;2
298;50808;1793;4
241;10701;1794;3
298;36596;1795;1
196;38983;1796;4
137;97231;1797;3
5;21248;1798;4
81;77470;1799;4
126;82142;1800;4
295;64558;1801;1
128;29216;1802;4
182;52608;1803;2
87;79149;1804;4
219;57539;1805;4
64;60474;1806;2
128;82142;1807;3
67;61801;1808;4
298;64558;1809;1
182;45586;1810;1
144;55861;1811;4
229;57539;1812;3
219;38983;1813;3
84;77470;1814;3
144;97231;1815;5
67;84234;1816;3
188;52608;1817;3
64;35753;1818;2
87;77470;1819;3
146;55861;1820;4
30;21248;1821;4
137;82142;1822;3
180;45586;1823;1
229;38983;1824;5
32;26957;1825;4
97;77470;1826;4
196;52608;1827;3
67;35753;1828;1
144;82142;1829;3
241;57539;1830;2
67;60474;1831;3
146;97231;1832;2
32;21248;1833;5
154;55861;1834;3
249;10701;1835;2
111;77470;1836;2
74;84234;1837;3
166;45586;1838;4
249;57539;1839;2
97;79149;1840;4
146;82142;1841;4
219;52608;1842;4
249;38983;1843;4
74;35753;1844;1
276;64558;1845;2
120;77470;1846;1
74;61801;1847;3
252;10701;1848;4
252;57539;1849;4
137;29216;1850;4
59;21248;1851;2
59;26957;1852;5
154;82142;1853;3
166;55861;1854;5
255;10701;1855;4
126;77470;1856;4
81;84234;1857;3
229;52608;1858;5
111;79149;1859;3
81;61801;1860;5
255;57539;1861;5
74;60474;1862;5
62;21248;1863;3
298;13384;1864;3
166;82142;1865;5
144;29216;1866;5
154;45586;1867;3
128;77470;1868;4
264;10701;1869;3
120;79149;1870;2
264;57539;1871;5
64;21248;1872;3
84;84234;1873;1
62;26957;1874;5
81;35753;1875;1
146;29216;1876;1
154;97231;1877;2
241;52608;1878;3
180;82142;1879;4
276;57539;1880;5
87;84234;1881;1
180;55861;1882;4
295;13384;1883;1
146;45586;1884;2
276;10701;1885;3
67;21248;1886;2
84;61801;1887;3
81;60474;1888;5
264;38983;1889;2
294;57539;1890;2
137;77470;1891;4
97;84234;1892;1
249;52608;1893;3
294;10701;1894;4
87;61801;1895;5
295;57539;1896;2
166;97231;1897;5
111;84234;1898;2
182;82142;1899;5
154;29216;1900;4
182;55861;1901;5
276;38983;1902;3
144;45586;1903;4
252;52608;1904;5
84;60474;1905;4
144;77470;1906;5
298;57539;1907;3
188;82142;1908;3
180;97231;1909;5
74;21248;1910;2
295;10701;1911;1
126;79149;1912;5
255;52608;1913;4
188;55861;1914;4
196;82142;1915;3
84;35753;1916;3
81;21248;1917;2
64;26957;1918;2
182;97231;1919;5
97;61801;1920;2
146;77470;1921;2
294;13384;1922;2
137;45586;1923;4
298;10701;1924;5
120;84234;1925;3
166;29216;1926;3
219;82142;1927;3
128;79149;1928;5
294;38983;1929;2
84;21248;1930;2
196;55861;1931;4
87;60474;1932;2
276;13384;1933;4
264;52608;1934;5
188;97231;1935;2
295;38983;1936;1
128;45586;1937;3
196;97231;1938;3
180;29216;1939;4
276;52608;1940;5
219;55861;1941;3
111;61801;1942;3
229;82142;1943;5
264;13384;1944;1
154;77470;1945;3
87;35753;1946;1
67;26957;1947;1
87;21248;1948;2
128;84234;1949;5
97;60474;1950;1
294;52608;1951;3
126;45586;1952;4
166;77470;1953;5
241;82142;1954;4
120;61801;1955;3
146;79149;1956;1
182;29216;1957;4
295;52608;1958;4
219;97231;1959;3
97;35753;1960;1
249;82142;1961;3
137;84234;1962;5
126;61801;1963;4
255;13384;1964;5
298;38983;1965;2
229;55861;1966;1
74;26957;1967;2
229;97231;1968;3
120;45586;1969;3
298;52608;1970;4
97;21248;1971;2
188;29216;1972;4
252;13384;1973;5
252;82142;1974;3
111;60474;1975;2
241;55861;1976;1
111;35753;1977;2
111;45586;1978;3
255;82142;1979;4
111;21248;1980;3
128;61801;1981;3
144;84234;1982;4
32;10701;1983;3
180;77470;1984;2
120;60474;1985;1
249;55861;1986;1
137;79149;1987;5
97;45586;1988;1
264;82142;1989;3
182;77470;1990;3
196;29216;1991;4
120;35753;1992;1
252;55861;1993;3
146;84234;1994;1
126;60474;1995;4
219;29216;1996;1
81;26957;1997;2
249;13384;1998;1
154;84234;1999;1
276;82142;2000;3
120;21248;2001;1
87;45586;2002;2
255;55861;2003;1
128;60474;2004;5
241;13384;2005;5
154;79149;2006;4
294;82142;2007;3
126;21248;2008;2
188;77470;2009;3
120;38983;2010;2
84;26957;2011;2
84;45586;2012;3
229;29216;2013;3
4;25170;2014;4
196;77470;2015;3
264;55861;2016;4
229;13384;2017;5
241;97231;2018;4
166;84234;2019;3
128;21248;2020;3
137;60474;2021;2
219;77470;2022;2
276;55861;2023;3
295;82142;2024;2
219;13384;2025;2
144;52608;2026;4
126;35753;2027;4
241;29216;2028;5
180;84234;2029;3
81;45586;2030;3
229;77470;2031;4
5;25170;2032;4
182;38983;2033;2
137;21248;2034;4
196;13384;2035;2
137;61801;2036;5
87;26957;2037;2
182;84234;2038;3
144;60474;2039;4
74;45586;2040;1
188;13384;2041;2
241;77470;2042;3
144;61801;2043;5
249;97231;2044;1
188;84234;2045;1
166;79149;2046;3
97;26957;2047;3
298;82142;2048;4
146;60474;2049;1
252;97231;2050;1
294;55861;2051;4
241;38983;2052;4
196;84234;2053;2
146;61801;2054;5
182;13384;2055;5
249;77470;2056;3
219;84234;2057;1
144;21248;2058;3
154;61801;2059;3
252;77470;2060;4
111;26957;2061;2
249;29216;2062;3
252;38983;2063;5
128;35753;2064;4
30;25170;2065;3
295;55861;2066;2
146;21248;2067;2
154;60474;2068;3
252;29216;2069;5
255;38983;2070;3
32;25170;2071;5
255;97231;2072;4
154;21248;2073;3
229;84234;2074;3
255;77470;2075;3
166;61801;2076;4
120;26957;2077;3
180;79149;2078;5
180;13384;2079;3
298;55861;2080;5
166;21248;2081;4
59;25170;2082;1
255;29216;2083;3
166;60474;2084;4
241;84234;2085;1
264;77470;2086;3
180;61801;2087;2
62;25170;2088;5
264;29216;2089;1
264;97231;2090;5
166;13384;2091;4
180;21248;2092;3
249;84234;2093;1
137;35753;2094;1
182;79149;2095;5
180;60474;2096;5
255;45586;2097;3
276;29216;2098;1
182;21248;2099;3
64;25170;2100;4
276;97231;2101;5
276;77470;2102;4
154;13384;2103;2
188;21248;2104;4
182;61801;2105;5
294;77470;2106;2
126;26957;2107;2
196;21248;2108;4
252;84234;2109;3
295;29216;2110;3
188;61801;2111;3
295;77470;2112;1
146;13384;2113;4
188;79149;2114;4
219;21248;2115;2
144;35753;2116;1
255;84234;2117;5
67;25170;2118;3
128;26957;2119;4
294;97231;2120;3
196;61801;2121;2
229;21248;2122;2
298;77470;2123;1
182;60474;2124;2
74;25170;2125;3
144;13384;2126;4
146;35753;2127;1
295;97231;2128;3
298;29216;2129;4
264;84234;2130;3
219;61801;2131;1
241;21248;2132;3
81;25170;2133;5
188;60474;2134;5
229;61801;2135;5
196;79149;2136;5
249;21248;2137;2
276;84234;2138;1
241;61801;2139;5
298;97231;2140;4
137;13384;2141;2
252;21248;2142;2
294;84234;2143;1
84;25170;2144;3
154;35753;2145;2
249;61801;2146;5
219;79149;2147;1
137;26957;2148;3
295;84234;2149;1
128;13384;2150;2
87;25170;2151;2
298;84234;2152;2
126;13384;2153;2
196;60474;2154;5
97;25170;2155;2
229;79149;2156;1
32;77470;2157;3
120;13384;2158;5
255;21248;2159;3
111;25170;2160;2
144;26957;2161;5
111;13384;2162;4
264;21248;2163;2
241;79149;2164;5
276;21248;2165;2
219;60474;2166;2
97;13384;2167;2
120;25170;2168;3
87;13384;2169;2
146;26957;2170;1
229;60474;2171;3
252;61801;2172;5
249;79149;2173;1
294;21248;2174;4
84;13384;2175;3
126;25170;2176;5
295;21248;2177;1
255;61801;2178;5
241;60474;2179;4
166;35753;2180;1
128;25170;2181;4
264;61801;2182;2
81;13384;2183;5
252;79149;2184;5
298;21248;2185;3
154;26957;2186;1
276;61801;2187;1
249;60474;2188;2
74;13384;2189;4
137;25170;2190;5
126;84234;2191;4
144;25170;2192;5
67;13384;2193;4
294;61801;2194;3
252;60474;2195;5
295;61801;2196;1
166;26957;2197;4
255;79149;2198;5
146;25170;2199;2
255;60474;2200;4
298;61801;2201;1
180;26957;2202;4
154;25170;2203;4
166;25170;2204;4
182;26957;2205;2
64;84234;2206;1
180;25170;2207;5
264;79149;2208;1
182;25170;2209;4
188;26957;2210;3
188;25170;2211;3
196;26957;2212;5
180;35753;2213;1
276;79149;2214;1
219;26957;2215;1
196;25170;2216;4
294;29216;2217;4
264;60474;2218;4
219;25170;2219;2
229;26957;2220;5
276;60474;2221;4
229;25170;2222;5
294;79149;2223;5
241;26957;2224;5
241;25170;2225;5
249;25170;2226;5
294;60474;2227;2
249;26957;2228;1
252;25170;2229;4
295;79149;2230;5
295;60474;2231;1
255;25170;2232;5
264;25170;2233;2
252;26957;2234;4
182;35753;2235;4
255;26957;2236;2
276;25170;2237;2
298;60474;2238;1
298;79149;2239;5
294;25170;2240;3
295;25170;2241;4
188;35753;2242;3
264;26957;2243;4
298;25170;2244;4
276;26957;2245;2
294;26957;2246;5
196;35753;2247;4
144;79149;2248;5
295;26957;2249;4
219;35753;2250;1
298;26957;2251;1
229;35753;2252;1
241;35753;2253;4
249;35753;2254;1
252;35753;2255;5
255;35753;2256;4
264;35753;2257;1
276;35753;2258;1
298;35753;2259;5
295;35753;2260;2
5;71345;2261;4
294;35753;2262;2
30;71345;2263;4
32;71345;2264;4
59;71345;2265;1
62;71345;2266;3
64;71345;2267;3
67;71345;2268;1
74;71345;2269;2
81;71345;2270;2
84;71345;2271;1
87;71345;2272;3
97;71345;2273;1
111;71345;2274;3
120;71345;2275;1
126;71345;2276;3
128;71345;2277;5
137;71345;2278;4
144;71345;2279;4
146;71345;2280;1
154;71345;2281;2
166;71345;2282;2
180;71345;2283;1
182;71345;2284;2
188;71345;2285;1
196;71345;2286;3
219;71345;2287;1
229;71345;2288;1
241;71345;2289;2
249;71345;2290;3
252;71345;2291;5
255;71345;2292;5
264;71345;2293;1
276;71345;2294;1
294;71345;2295;3
295;71345;2296;2
298;71345;2297;2
4;71345;2298;4
4;52598;2299;4
5;52598;2300;4
30;52598;2301;3
32;52598;2302;3
59;52598;2303;2
62;52598;2304;2
298;52598;2305;3
64;52598;2306;3
67;52598;2307;3
74;52598;2308;3
81;52598;2309;1
84;52598;2310;5
87;52598;2311;3
97;52598;2312;3
120;52598;2313;3
126;52598;2314;3
128;52598;2315;3
111;52598;2316;3
144;52598;2317;2
146;52598;2318;3
137;52598;2319;3
154;52598;2320;3
166;52598;2321;3
180;52598;2322;1
182;52598;2323;3
188;52598;2324;2
196;52598;2325;2
219;52598;2326;2
229;52598;2327;2
241;52598;2328;2
249;52598;2329;1
252;52598;2330;2
255;52598;2331;2
264;52598;2332;2
294;52598;2333;2
276;52598;2334;2
295;52598;2335;2
4;26056;2336;1
5;26056;2337;1
30;26056;2338;2
32;26056;2339;4
59;26056;2340;5
62;26056;2341;1
64;26056;2342;1
67;26056;2343;4
74;26056;2344;5
81;26056;2345;5
84;26056;2346;5
87;26056;2347;4
97;26056;2348;1
111;26056;2349;5
4;74806;2350;1
120;26056;2351;5
126;26056;2352;5
128;26056;2353;5
4;85865;2354;5
137;26056;2355;5
5;85865;2356;5
144;26056;2357;5
146;26056;2358;1
30;85865;2359;5
154;26056;2360;5
32;85865;2361;4
59;85865;2362;4
62;85865;2363;3
64;85865;2364;2
67;85865;2365;4
5;74806;2366;1
5;11838;2367;2
74;85865;2368;4
30;11838;2369;4
166;26056;2370;4
81;85865;2371;2
30;74806;2372;4
4;53830;2373;5
180;26056;2374;5
32;11838;2375;5
4;12408;2376;4
84;85865;2377;1
59;11838;2378;1
32;74806;2379;4
5;12408;2380;4
87;85865;2381;1
30;12408;2382;4
97;85865;2383;1
32;12408;2384;4
62;11838;2385;2
111;85865;2386;2
59;12408;2387;4
120;85865;2388;4
126;85865;2389;5
128;85865;2390;4
64;11838;2391;1
5;53830;2392;4
137;85865;2393;2
67;11838;2394;2
62;12408;2395;4
74;11838;2396;3
64;12408;2397;1
144;85865;2398;4
67;12408;2399;3
30;53830;2400;2
81;11838;2401;1
146;85865;2402;1
74;12408;2403;3
59;74806;2404;2
84;11838;2405;3
154;85865;2406;2
182;26056;2407;5
81;12408;2408;4
32;53830;2409;1
166;85865;2410;5
188;26056;2411;5
87;11838;2412;3
180;85865;2413;1
196;26056;2414;4
84;12408;2415;4
59;53830;2416;1
4;80835;2417;2
62;74806;2418;1
97;11838;2419;3
87;12408;2420;4
182;85865;2421;2
219;26056;2422;4
111;11838;2423;4
64;74806;2424;1
62;53830;2425;4
120;11838;2426;5
5;80835;2427;2
64;53830;2428;1
30;80835;2429;3
97;12408;2430;4
229;26056;2431;1
32;80835;2432;2
188;85865;2433;3
67;74806;2434;4
67;53830;2435;1
111;12408;2436;4
59;80835;2437;4
74;74806;2438;1
120;12408;2439;4
241;26056;2440;5
62;80835;2441;1
126;12408;2442;4
81;74806;2443;1
74;53830;2444;4
64;80835;2445;3
84;74806;2446;5
249;26056;2447;5
67;80835;2448;4
128;12408;2449;3
219;85865;2450;2
81;53830;2451;1
74;80835;2452;1
252;26056;2453;5
137;12408;2454;4
87;74806;2455;2
255;26056;2456;5
81;80835;2457;2
229;85865;2458;1
144;12408;2459;4
84;80835;2460;4
97;74806;2461;3
146;12408;2462;1
241;85865;2463;1
111;74806;2464;2
84;53830;2465;4
87;80835;2466;2
264;26056;2467;4
4;90207;2468;5
154;12408;2469;3
249;85865;2470;1
97;80835;2471;3
276;26056;2472;5
5;90207;2473;5
111;80835;2474;1
252;85865;2475;3
294;26056;2476;5
87;53830;2477;1
30;90207;2478;5
120;80835;2479;1
295;26056;2480;1
32;90207;2481;5
126;11838;2482;4
255;85865;2483;1
120;74806;2484;2
166;12408;2485;4
126;80835;2486;5
59;90207;2487;5
128;11838;2488;5
298;26056;2489;5
126;74806;2490;1
4;29503;2491;4
264;85865;2492;2
180;12408;2493;4
128;80835;2494;5
62;90207;2495;5
64;90207;2496;5
276;85865;2497;2
137;80835;2498;4
128;74806;2499;3
67;90207;2500;5
97;53830;2501;2
74;90207;2502;5
182;12408;2503;5
294;85865;2504;2
137;74806;2505;5
81;90207;2506;5
111;53830;2507;4
4;60928;2508;4
295;85865;2509;1
84;90207;2510;5
120;53830;2511;4
144;74806;2512;3
87;90207;2513;5
298;85865;2514;2
97;90207;2515;5
146;74806;2516;1
144;80835;2517;3
188;12408;2518;4
126;53830;2519;4
146;80835;2520;1
196;12408;2521;2
154;74806;2522;2
154;80835;2523;2
126;90207;2524;5
128;53830;2525;5
137;11838;2526;4
166;74806;2527;5
5;60928;2528;3
128;90207;2529;5
166;80835;2530;5
144;11838;2531;4
137;90207;2532;5
180;74806;2533;4
180;80835;2534;1
137;53830;2535;2
30;60928;2536;1
144;90207;2537;5
146;11838;2538;4
196;85865;2539;1
182;80835;2540;3
146;90207;2541;5
188;80835;2542;3
182;74806;2543;4
154;11838;2544;5
4;22785;2545;4
188;74806;2546;5
5;29503;2547;2
154;90207;2548;5
196;80835;2549;3
144;53830;2550;4
219;12408;2551;3
166;11838;2552;2
196;74806;2553;5
32;60928;2554;4
219;80835;2555;2
166;90207;2556;5
180;90207;2557;5
219;74806;2558;3
229;80835;2559;4
180;11838;2560;2
229;12408;2561;4
182;90207;2562;5
241;80835;2563;2
182;11838;2564;2
229;74806;2565;5
146;53830;2566;1
5;22785;2567;4
30;29503;2568;4
188;90207;2569;5
249;80835;2570;1
241;12408;2571;3
241;74806;2572;3
188;11838;2573;3
59;60928;2574;3
32;29503;2575;3
196;90207;2576;5
252;80835;2577;4
219;90207;2578;5
249;12408;2579;1
196;11838;2580;2
255;80835;2581;1
229;90207;2582;5
252;12408;2583;4
241;90207;2584;5
62;60928;2585;2
219;11838;2586;1
249;90207;2587;5
264;80835;2588;1
154;53830;2589;3
249;74806;2590;1
255;12408;2591;4
252;90207;2592;5
276;80835;2593;1
252;74806;2594;5
255;90207;2595;5
64;60928;2596;3
229;11838;2597;2
255;74806;2598;3
264;90207;2599;5
294;80835;2600;4
264;12408;2601;2
276;90207;2602;5
59;29503;2603;3
264;74806;2604;4
295;80835;2605;1
294;90207;2606;5
4;59492;2607;2
166;53830;2608;2
276;12408;2609;4
67;60928;2610;1
241;11838;2611;1
276;74806;2612;2
30;22785;2613;4
295;90207;2614;5
4;44685;2615;4
249;11838;2616;1
180;53830;2617;4
74;60928;2618;1
294;74806;2619;1
32;22785;2620;5
298;90207;2621;5
5;44685;2622;4
294;12408;2623;4
252;11838;2624;1
30;44685;2625;5
255;11838;2626;3
295;12408;2627;2
81;60928;2628;2
62;29503;2629;5
182;53830;2630;4
298;80835;2631;1
295;74806;2632;1
298;74806;2633;1
64;29503;2634;4
84;60928;2635;1
188;53830;2636;3
59;22785;2637;5
32;44685;2638;3
264;11838;2639;3
298;12408;2640;4
62;22785;2641;5
87;60928;2642;1
67;29503;2643;5
196;53830;2644;3
276;11838;2645;4
59;44685;2646;2
219;53830;2647;1
97;60928;2648;2
74;29503;2649;4
64;22785;2650;5
67;22785;2651;5
294;11838;2652;2
62;44685;2653;4
229;53830;2654;1
111;60928;2655;1
120;90207;2656;5
111;90207;2657;5
74;22785;2658;5
295;11838;2659;1
64;44685;2660;3
241;53830;2661;1
5;16151;2662;1
120;60928;2663;1
249;53830;2664;1
67;44685;2665;3
252;53830;2666;2
74;44685;2667;5
298;11838;2668;5
255;53830;2669;3
84;22785;2670;4
264;53830;2671;1
87;22785;2672;5
4;16151;2673;2
81;44685;2674;3
276;53830;2675;1
84;44685;2676;2
81;22785;2677;5
294;53830;2678;3
30;16151;2679;4
295;53830;2680;2
84;29503;2681;5
32;16151;2682;5
111;22785;2683;5
298;53830;2684;4
87;29503;2685;3
120;22785;2686;5
126;60928;2687;2
4;11838;2688;3
59;16151;2689;2
97;22785;2690;5
97;29503;2691;5
62;16151;2692;2
4;41174;2693;2
128;60928;2694;4
111;29503;2695;5
64;16151;2696;1
87;44685;2697;3
5;41174;2698;4
137;60928;2699;3
97;44685;2700;2
67;16151;2701;2
120;29503;2702;5
144;60928;2703;2
74;16151;2704;2
111;44685;2705;2
126;22785;2706;5
146;60928;2707;2
128;22785;2708;5
120;44685;2709;2
5;59492;2710;5
154;60928;2711;2
126;29503;2712;3
126;44685;2713;5
137;22785;2714;5
81;16151;2715;1
144;22785;2716;5
84;16151;2717;5
128;29503;2718;5
4;20170;2719;5
166;60928;2720;3
146;22785;2721;5
30;41174;2722;2
5;20170;2723;5
32;41174;2724;5
154;22785;2725;3
128;44685;2726;5
180;60928;2727;3
30;59492;2728;4
137;29503;2729;5
87;16151;2730;3
166;22785;2731;5
182;60928;2732;2
137;44685;2733;4
30;20170;2734;5
97;16151;2735;3
59;41174;2736;2
144;44685;2737;5
188;60928;2738;2
180;22785;2739;3
62;41174;2740;2
144;29503;2741;4
196;60928;2742;2
182;22785;2743;3
146;44685;2744;3
111;16151;2745;3
120;16151;2746;3
154;44685;2747;3
146;29503;2748;5
64;41174;2749;1
126;16151;2750;1
4;56867;2751;1
219;60928;2752;2
188;22785;2753;4
67;41174;2754;3
166;44685;2755;3
32;20170;2756;5
154;29503;2757;4
128;16151;2758;5
32;59492;2759;4
229;60928;2760;3
180;44685;2761;4
241;60928;2762;2
196;22785;2763;4
4;20104;2764;4
182;44685;2765;4
249;60928;2766;2
4;40145;2767;2
219;22785;2768;4
188;44685;2769;5
5;40145;2770;3
74;41174;2771;2
252;60928;2772;3
166;29503;2773;5
59;20170;2774;1
137;16151;2775;3
255;60928;2776;3
180;29503;2777;5
5;20104;2778;4
229;22785;2779;4
196;44685;2780;4
84;41174;2781;3
59;59492;2782;2
264;60928;2783;2
219;44685;2784;4
5;56867;2785;2
241;22785;2786;4
30;20104;2787;4
32;20104;2788;4
276;60928;2789;1
229;44685;2790;4
30;40145;2791;4
74;13993;2792;2
188;29503;2793;4
87;41174;2794;1
294;60928;2795;2
144;16151;2796;5
249;22785;2797;3
241;44685;2798;4
97;41174;2799;4
295;60928;2800;1
67;13993;2801;2
59;20104;2802;2
62;59492;2803;3
249;44685;2804;3
146;16151;2805;2
196;29503;2806;3
111;41174;2807;2
298;60928;2808;1
252;22785;2809;3
120;41174;2810;1
154;16151;2811;5
4;13993;2812;5
219;29503;2813;4
30;56867;2814;3
126;41174;2815;5
32;40145;2816;5
62;20104;2817;4
5;13993;2818;5
166;16151;2819;5
128;41174;2820;5
252;44685;2821;1
64;20104;2822;4
255;22785;2823;5
229;29503;2824;4
137;41174;2825;2
62;20170;2826;4
62;40145;2827;5
264;22785;2828;4
276;22785;2829;4
144;41174;2830;5
30;13993;2831;5
64;20170;2832;1
146;41174;2833;1
64;40145;2834;3
67;59492;2835;2
32;13993;2836;5
241;29503;2837;1
154;41174;2838;4
67;40145;2839;3
294;22785;2840;5
67;20104;2841;4
166;41174;2842;5
59;13993;2843;2
295;22785;2844;3
74;40145;2845;5
180;41174;2846;2
180;16151;2847;5
62;13993;2848;2
74;20104;2849;4
249;29503;2850;5
32;56867;2851;1
255;44685;2852;3
74;59492;2853;4
252;29503;2854;4
67;20170;2855;3
81;40145;2856;4
59;56867;2857;3
298;22785;2858;5
74;20170;2859;1
84;40145;2860;5
81;59492;2861;1
64;13993;2862;2
264;44685;2863;3
87;40145;2864;4
81;20104;2865;2
62;56867;2866;4
188;41174;2867;4
84;20104;2868;3
182;16151;2869;3
196;41174;2870;4
219;41174;2871;1
87;20104;2872;3
81;20170;2873;1
97;40145;2874;3
188;16151;2875;2
276;44685;2876;3
196;16151;2877;2
229;41174;2878;4
81;13993;2879;2
97;20104;2880;4
4;43197;2881;5
4;68541;2882;3
264;29503;2883;4
241;41174;2884;2
111;20104;2885;4
219;16151;2886;3
294;44685;2887;4
249;41174;2888;1
5;68541;2889;4
276;29503;2890;3
252;41174;2891;4
5;43197;2892;5
295;44685;2893;3
84;20170;2894;4
120;20104;2895;4
64;56867;2896;2
84;13993;2897;4
30;68541;2898;4
