beta,n_avg
0.0,3.6820809248554913
0.002003807615230461,3.867052023121387
0.004007615230460922,3.883236994219653
0.006011422845691383,3.9005780346820815
0.008015230460921844,3.926011560693642
0.010019038076152304,3.9364161849710984
0.012022845691382766,3.9526011560693637
0.014026653306613228,3.9687861271676304
0.016030460921843688,3.990751445086705
0.018034268537074148,3.998843930635838
0.02003807615230461,4.0127167630057805
0.022041883767535072,4.0265895953757225
0.024045691382765532,4.033526011560693
0.026049498997995992,4.046242774566474
0.028053306613226456,4.057803468208093
0.030057114228456916,4.076300578034682
0.032060921843687376,4.0855491329479765
0.034064729458917836,4.099421965317919
0.036068537074148296,4.114450867052023
0.038072344689378756,4.129479768786128
0.04007615230460922,4.13757225433526
0.042079959919839684,4.143352601156069
0.044083767535070144,4.146820809248554
0.046087575150300604,4.166473988439306
0.048091382765531064,4.174566473988439
0.050095190380761524,4.179190751445087
0.052098997995991984,4.182658959537572
0.054102805611222445,4.19306358381503
0.05610661322645291,4.197687861271676
0.05811042084168337,4.206936416184972
0.06011422845691383,4.217341040462428
0.06211803607214429,4.23121387283237
0.06412184368737475,4.243930635838151
0.06612565130260521,4.247398843930636
0.06812945891783567,4.247398843930636
0.07013326653306613,4.258959537572254
0.07213707414829659,4.265895953757226
0.07414088176352705,4.276300578034681
0.07614468937875751,4.277456647398844
0.07814849699398797,4.284393063583815
0.08015230460921843,4.287861271676301
0.08215611222444891,4.291329479768787
0.08415991983967937,4.297109826589596
0.08616372745490983,4.301734104046243
0.08816753507014029,4.310982658959538
0.09017134268537075,4.315606936416186
0.09217515030060121,4.32485549132948
0.09417895791583167,4.33063583815029
0.09618276553106213,4.336416184971099
0.09818657314629259,4.3387283236994225
0.10019038076152305,4.344508670520232
0.10219418837675351,4.3526011560693645
0.10419799599198397,4.354913294797688
0.10620180360721443,4.359537572254336
0.10820561122244489,4.36184971098266
0.11020941883767535,4.367630057803468
0.11221322645290582,4.372254335260116
0.11421703406813628,4.383815028901735
0.11622084168336674,4.39306358381503
0.1182246492985972,4.3976878612716765
0.12022845691382766,4.402312138728324
0.12223226452905812,4.403468208092486
0.12423607214428858,4.41271676300578
0.12623987975951903,4.415028901734104
0.1282436873747495,4.418497109826589
0.13024749498997998,4.4254335260115605
0.13225130260521042,4.433526011560693
0.1342551102204409,4.434682080924856
0.13625891783567134,4.4427745664739895
0.13826272545090182,4.446242774566474
0.14026653306613227,4.448554913294799
0.14227034068136274,4.453179190751445
0.14427414829659319,4.456647398843931
0.14627795591182366,4.461271676300578
0.1482817635270541,4.465895953757226
0.15028557114228458,4.472832369942196
0.15228937875751503,4.477456647398844
0.1542931863727455,4.483236994219653
0.15629699398797595,4.491329479768786
0.15830080160320642,4.500578034682081
0.16030460921843687,4.5040462427745664
0.16230841683366734,4.514450867052023
0.16431222444889781,4.520231213872832
0.16631603206412826,4.527167630057804
0.16831983967935873,4.536416184971098
0.17032364729458918,4.539884393063584
0.17232745490981966,4.545664739884393
0.1743312625250501,4.552601156069365
0.17633507014028058,4.557225433526012
0.17833887775551102,4.563005780346821
0.1803426853707415,4.56878612716763
0.18234649298597194,4.569942196531793
0.18435030060120242,4.573410404624278
0.18635410821643286,4.578034682080925
0.18835791583166334,4.580346820809248
0.19036172344689378,4.583815028901734
0.19236553106212426,4.584971098265896
0.19436933867735473,4.584971098265896
0.19637314629258518,4.5884393063583815
0.19837695390781565,4.590751445086705
0.2003807615230461,4.591907514450867
0.20238456913827657,4.594219653179191
0.20438837675350702,4.595375722543353
0.2063921843687375,4.598843930635837
0.20839599198396794,4.601156069364162
0.2103997995991984,4.601156069364162
0.21240360721442886,4.601156069364162
0.21440741482965933,4.601156069364162
0.21641122244488978,4.602312138728324
0.21841503006012025,4.606936416184971
0.2204188376753507,4.608092485549133
0.22242264529058117,4.61271676300578
0.22442645290581165,4.618497109826589
0.2264302605210421,4.623121387283237
0.22843406813627257,4.625433526011561
0.230437875751503,4.625433526011561
0.2324416833667335,4.628901734104046
0.23444549098196393,4.630057803468208
0.2364492985971944,4.6335260115606935
0.23845310621242485,4.63699421965318
0.24045691382765533,4.640462427745664
0.24246072144288577,4.640462427745664
0.24446452905811625,4.642774566473989
0.2464683366733467,4.64393063583815
0.24847214428857717,4.646242774566474
0.2504759519038076,4.648554913294798
0.25247975951903806,4.649710982658959
0.25448356713426856,4.649710982658959
0.256487374749499,4.658959537572255
0.25849118236472945,4.6612716763005775
0.26049498997995996,4.665895953757226
0.2624987975951904,4.668208092485549
0.26450260521042085,4.670520231213873
0.2665064128256513,4.673988439306358
0.2685102204408818,4.676300578034682
0.27051402805611224,4.677456647398843
0.2725178356713427,4.685549132947976
0.27452164328657314,4.691329479768786
0.27652545090180364,4.694797687861272
0.2785292585170341,4.699421965317919
0.28053306613226453,4.700578034682081
0.282536873747495,4.70635838150289
0.2845406813627255,4.710982658959537
0.2865444889779559,4.714450867052022
0.28854829659318637,4.717919075144509
0.2905521042084169,4.72485549132948
0.2925559118236473,4.727167630057803
0.29455971943887777,4.729479768786128
0.2965635270541082,4.730635838150289
0.2985673346693387,4.734104046242774
0.30057114228456916,4.735260115606937
0.3025749498997996,4.735260115606937
0.30457875751503005,4.741040462427746
0.30658256513026055,4.741040462427746
0.308586372745491,4.742196531791908
0.31059018036072145,4.745664739884393
0.3125939879759519,4.75028901734104
0.3145977955911824,4.752601156069365
0.31660160320641284,4.753757225433526
0.3186054108216433,4.756069364161849
0.32060921843687373,4.759537572254335
0.32261302605210423,4.761849710982658
0.3246168336673347,4.764161849710983
0.3266206412825651,4.766473988439306
0.32862444889779563,4.767630057803468
0.3306282565130261,4.76878612716763
0.3326320641282565,4.76878612716763
0.33463587174348697,4.76878612716763
0.33663967935871747,4.77456647398844
0.3386434869739479,4.78150289017341
0.34064729458917836,4.78150289017341
0.3426511022044088,4.78150289017341
0.3446549098196393,4.78150289017341
0.34665871743486976,4.782658959537572
0.3486625250501002,4.789595375722543
0.35066633266533065,4.789595375722543
0.35267014028056115,4.795375722543352
0.3546739478957916,4.797687861271676
0.35667775551102204,4.8
0.35868156312625255,4.801156069364161
0.360685370741483,4.803468208092486
0.36268917835671344,4.804624277456647
0.3646929859719439,4.805780346820809
0.3666967935871744,4.806936416184971
0.36870060120240483,4.809248554913295
0.3707044088176353,4.812716763005779
0.3727082164328657,4.815028901734104
0.3747120240480962,4.818497109826589
0.3767158316633267,4.821965317919076
0.3787196392785571,4.823121387283238
0.38072344689378756,4.828901734104047
0.38272725450901807,4.828901734104047
0.3847310621242485,4.8300578034682085
0.38673486973947896,4.83121387283237
0.38873867735470946,4.83121387283237
0.3907424849699399,4.833526011560694
0.39274629258517035,4.834682080924855
0.3947501002004008,4.838150289017341
0.3967539078156313,4.838150289017341
0.39875771543086175,4.839306358381503
0.4007615230460922,4.841618497109827
0.40276533066132264,4.842774566473988
0.40476913827655314,4.84393063583815
0.4067729458917836,4.84393063583815
0.40877675350701403,4.847398843930636
0.4107805611222445,4.853179190751446
0.412784368737475,4.853179190751446
0.41478817635270543,4.853179190751446
0.4167919839679359,4.853179190751446
0.4187957915831664,4.856647398843931
0.4207995991983968,4.856647398843931
0.42280340681362727,4.860115606936416
0.4248072144288577,4.8635838150289015
0.4268110220440882,4.868208092485549
0.42881482965931866,4.870520231213873
0.4308186372745491,4.872832369942197
0.43282244488977956,4.872832369942197
0.43482625250501006,4.873988439306359
0.4368300601202405,4.876300578034682
0.43883386773547095,4.877456647398844
0.4408376753507014,4.878612716763006
0.4428414829659319,4.879768786127168
0.44484529058116234,4.882080924855491
0.4468490981963928,4.882080924855491
0.4488529058116233,4.882080924855491
0.45085671342685374,4.8832369942196525
0.4528605210420842,4.884393063583815
0.45486432865731463,4.885549132947977
0.45686813627254513,4.886705202312139
0.4588719438877756,4.890173410404624
0.460875751503006,4.890173410404624
0.46287955911823647,4.890173410404624
0.464883366733467,4.892485549132948
0.4668871743486974,4.892485549132948
0.46889098196392787,4.89364161849711
0.4708947895791583,4.897109826589595
0.4728985971943888,4.898265895953757
0.47490240480961926,4.898265895953757
0.4769062124248497,4.899421965317918
0.47891002004008015,4.9028901734104045
0.48091382765531066,4.9028901734104045
0.4829176352705411,4.9028901734104045
0.48492144288577155,4.904046242774567
0.48692525050100205,4.90635838150289
0.4889290581162325,4.909826589595376
0.49093286573146294,4.909826589595376
0.4929366733466934,4.913294797687861
0.4949404809619239,4.9144508670520235
0.49694428857715434,4.916763005780347
0.4989480961923848,4.923699421965318
0.5009519038076152,4.92485549132948
0.5029557114228457,4.92485549132948
0.5049595190380761,4.9283236994219655
0.5069633266533067,4.929479768786127
0.5089671342685371,4.930635838150289
0.5109709418837676,4.931791907514451
0.512974749498998,4.931791907514451
0.5149785571142285,4.9341040462427745
0.5169823647294589,4.935260115606936
